geohash,hour_of_day,day_of_week,weekend,num_orders
4nxffb,11,5,1,7
4nxffb,12,1,0,1
4nxffb,12,3,0,2
4nxffb,12,4,0,3
4nxffb,12,5,1,6
4nxffb,13,1,0,4
4nxffb,13,2,0,4
4nxffb,13,3,0,2
4nxffb,13,4,0,5
4nxffb,13,5,1,1
4nxffb,14,0,0,6
4nxffb,14,1,0,5
4nxffb,14,2,0,4
4nxffb,14,3,0,2
4nxffb,14,4,0,3
4nxffb,14,5,1,3
4nxffb,14,6,1,3
4nxffb,15,0,0,1
4nxffb,15,1,0,3
4nxffb,15,2,0,4
4nxffb,15,3,0,2
4nxffb,15,4,0,1
4nxffb,15,5,1,7
4nxffb,15,6,1,2
4nxffb,16,0,0,1
4nxffb,16,1,0,1
4nxffb,16,2,0,2
4nxffb,16,3,0,1
4nxffb,16,5,1,6
4nxffb,16,6,1,3
4nxffb,17,0,0,3
4nxffb,17,2,0,1
4nxffb,17,3,0,1
4nxffb,17,4,0,3
4nxffb,17,5,1,2
4nxffb,17,6,1,1
4nxffb,18,0,0,5
4nxffb,18,1,0,1
4nxffb,18,2,0,5
4nxffb,18,3,0,5
4nxffb,18,4,0,4
4nxffb,18,5,1,4
4nxffb,18,6,1,2
4nxffb,19,0,0,5
4nxffb,19,1,0,7
4nxffb,19,2,0,3
4nxffb,19,3,0,6
4nxffb,19,4,0,2
4nxffb,19,5,1,4
4nxffb,19,6,1,6
4nxffb,20,0,0,7
4nxffb,20,1,0,3
4nxffb,20,2,0,4
4nxffb,20,3,0,1
4nxffb,20,4,0,6
4nxffb,20,5,1,6
4nxffb,20,6,1,5
4nxffb,21,0,0,2
4nxffb,21,1,0,3
4nxffb,21,2,0,2
4nxffb,21,3,0,8
4nxffb,21,5,1,2
4nxffb,21,6,1,7
4nxffb,22,2,0,2
4nxffb,22,3,0,5
4nxffb,22,4,0,4
4nxffb,22,5,1,3
4nxffb,22,6,1,7
4nxffb,23,2,0,1
4nxffb,23,5,1,3
4nxffb,23,6,1,1
4nxffd,14,3,0,1
4nxffd,14,6,1,1
4nxffd,15,4,0,1
4nxffd,17,4,0,2
4nxffd,20,0,0,1
4nxffd,20,4,0,1
4nxffd,20,6,1,4
4nxffd,21,0,0,1
4nxffd,21,2,0,1
4nxffd,22,1,0,1
4nxffd,22,3,0,2
4nxffd,22,5,1,2
4nxffd,22,6,1,2
4nxffd,23,1,0,1
4nxfg0,8,5,1,2
4nxfg0,8,6,1,2
4nxfg0,9,0,0,4
4nxfg0,9,6,1,1
4nxfg0,10,0,0,1
4nxfg0,10,2,0,1
4nxfg0,10,5,1,2
4nxfg0,10,6,1,1
4nxfg0,11,0,0,1
4nxfg0,11,1,0,2
4nxfg0,11,2,0,2
4nxfg0,11,3,0,3
4nxfg0,11,4,0,1
4nxfg0,11,5,1,3
4nxfg0,11,6,1,4
4nxfg0,12,0,0,8
4nxfg0,12,1,0,8
4nxfg0,12,2,0,4
4nxfg0,12,3,0,4
4nxfg0,12,4,0,6
4nxfg0,12,5,1,3
4nxfg0,12,6,1,17
4nxfg0,13,0,0,5
4nxfg0,13,1,0,9
4nxfg0,13,2,0,6
4nxfg0,13,3,0,4
4nxfg0,13,4,0,1
4nxfg0,13,5,1,10
4nxfg0,13,6,1,11
4nxfg0,14,0,0,4
4nxfg0,14,1,0,4
4nxfg0,14,2,0,4
4nxfg0,14,3,0,2
4nxfg0,14,4,0,6
4nxfg0,14,5,1,5
4nxfg0,14,6,1,13
4nxfg0,15,0,0,5
4nxfg0,15,1,0,1
4nxfg0,15,3,0,1
4nxfg0,15,4,0,2
4nxfg0,15,5,1,3
4nxfg0,15,6,1,7
4nxfg0,16,0,0,2
4nxfg0,16,4,0,2
4nxfg0,16,5,1,2
4nxfg0,16,6,1,4
4nxfg0,17,0,0,3
4nxfg0,17,1,0,2
4nxfg0,17,2,0,1
4nxfg0,17,3,0,1
4nxfg0,17,4,0,3
4nxfg0,17,5,1,3
4nxfg0,17,6,1,3
4nxfg0,18,0,0,4
4nxfg0,18,1,0,8
4nxfg0,18,2,0,3
4nxfg0,18,3,0,3
4nxfg0,18,4,0,5
4nxfg0,18,5,1,8
4nxfg0,18,6,1,7
4nxfg0,19,0,0,16
4nxfg0,19,1,0,8
4nxfg0,19,2,0,8
4nxfg0,19,3,0,10
4nxfg0,19,4,0,23
4nxfg0,19,5,1,17
4nxfg0,19,6,1,9
4nxfg0,20,0,0,21
4nxfg0,20,1,0,21
4nxfg0,20,2,0,17
4nxfg0,20,3,0,21
4nxfg0,20,4,0,13
4nxfg0,20,5,1,20
4nxfg0,20,6,1,14
4nxfg0,21,0,0,16
4nxfg0,21,1,0,9
4nxfg0,21,2,0,4
4nxfg0,21,3,0,18
4nxfg0,21,4,0,13
4nxfg0,21,5,1,26
4nxfg0,21,6,1,18
4nxfg0,22,1,0,3
4nxfg0,22,2,0,3
4nxfg0,22,3,0,6
4nxfg0,22,4,0,3
4nxfg0,22,5,1,5
4nxfg0,22,6,1,4
4nxfg1,14,1,0,1
4nxfg1,20,6,1,1
4nxfg2,8,0,0,1
4nxfg2,8,3,0,1
4nxfg2,8,4,0,1
4nxfg2,8,6,1,3
4nxfg2,9,0,0,1
4nxfg2,9,2,0,3
4nxfg2,9,4,0,1
4nxfg2,9,5,1,1
4nxfg2,9,6,1,4
4nxfg2,10,0,0,2
4nxfg2,10,1,0,3
4nxfg2,10,3,0,1
4nxfg2,10,4,0,4
4nxfg2,10,5,1,2
4nxfg2,10,6,1,5
4nxfg2,11,0,0,9
4nxfg2,11,1,0,8
4nxfg2,11,2,0,5
4nxfg2,11,3,0,7
4nxfg2,11,4,0,8
4nxfg2,11,5,1,10
4nxfg2,11,6,1,14
4nxfg2,12,0,0,24
4nxfg2,12,1,0,20
4nxfg2,12,2,0,28
4nxfg2,12,3,0,32
4nxfg2,12,4,0,28
4nxfg2,12,5,1,41
4nxfg2,12,6,1,39
4nxfg2,13,0,0,30
4nxfg2,13,1,0,21
4nxfg2,13,2,0,30
4nxfg2,13,3,0,34
4nxfg2,13,4,0,24
4nxfg2,13,5,1,42
4nxfg2,13,6,1,45
4nxfg2,14,0,0,18
4nxfg2,14,1,0,28
4nxfg2,14,2,0,17
4nxfg2,14,3,0,14
4nxfg2,14,4,0,29
4nxfg2,14,5,1,30
4nxfg2,14,6,1,29
4nxfg2,15,0,0,5
4nxfg2,15,1,0,12
4nxfg2,15,2,0,17
4nxfg2,15,3,0,12
4nxfg2,15,4,0,14
4nxfg2,15,5,1,11
4nxfg2,15,6,1,24
4nxfg2,16,0,0,17
4nxfg2,16,1,0,8
4nxfg2,16,2,0,11
4nxfg2,16,3,0,6
4nxfg2,16,4,0,6
4nxfg2,16,5,1,12
4nxfg2,16,6,1,13
4nxfg2,17,0,0,8
4nxfg2,17,1,0,12
4nxfg2,17,2,0,9
4nxfg2,17,3,0,11
4nxfg2,17,4,0,11
4nxfg2,17,5,1,8
4nxfg2,17,6,1,15
4nxfg2,18,0,0,9
4nxfg2,18,1,0,21
4nxfg2,18,2,0,16
4nxfg2,18,3,0,13
4nxfg2,18,4,0,17
4nxfg2,18,5,1,13
4nxfg2,18,6,1,17
4nxfg2,19,0,0,21
4nxfg2,19,1,0,39
4nxfg2,19,2,0,25
4nxfg2,19,3,0,35
4nxfg2,19,4,0,18
4nxfg2,19,5,1,42
4nxfg2,19,6,1,51
4nxfg2,20,0,0,46
4nxfg2,20,1,0,50
4nxfg2,20,2,0,43
4nxfg2,20,3,0,65
4nxfg2,20,4,0,34
4nxfg2,20,5,1,65
4nxfg2,20,6,1,42
4nxfg2,21,0,0,35
4nxfg2,21,1,0,40
4nxfg2,21,2,0,38
4nxfg2,21,3,0,53
4nxfg2,21,4,0,39
4nxfg2,21,5,1,43
4nxfg2,21,6,1,43
4nxfg2,22,0,0,12
4nxfg2,22,1,0,11
4nxfg2,22,2,0,11
4nxfg2,22,3,0,6
4nxfg2,22,4,0,10
4nxfg2,22,5,1,17
4nxfg2,22,6,1,12
4nxfg3,8,4,0,1
4nxfg3,8,6,1,1
4nxfg3,9,0,0,2
4nxfg3,9,1,0,2
4nxfg3,9,2,0,6
4nxfg3,9,3,0,2
4nxfg3,9,4,0,2
4nxfg3,9,5,1,2
4nxfg3,9,6,1,2
4nxfg3,10,0,0,3
4nxfg3,10,1,0,1
4nxfg3,10,3,0,9
4nxfg3,10,4,0,5
4nxfg3,10,5,1,10
4nxfg3,10,6,1,4
4nxfg3,11,0,0,1
4nxfg3,11,1,0,6
4nxfg3,11,2,0,3
4nxfg3,11,3,0,9
4nxfg3,11,4,0,9
4nxfg3,11,5,1,6
4nxfg3,11,6,1,7
4nxfg3,12,0,0,18
4nxfg3,12,1,0,18
4nxfg3,12,2,0,20
4nxfg3,12,3,0,28
4nxfg3,12,4,0,25
4nxfg3,12,5,1,25
4nxfg3,12,6,1,40
4nxfg3,13,0,0,16
4nxfg3,13,1,0,29
4nxfg3,13,2,0,19
4nxfg3,13,3,0,28
4nxfg3,13,4,0,32
4nxfg3,13,5,1,33
4nxfg3,13,6,1,50
4nxfg3,14,0,0,29
4nxfg3,14,1,0,36
4nxfg3,14,2,0,26
4nxfg3,14,3,0,21
4nxfg3,14,4,0,15
4nxfg3,14,5,1,38
4nxfg3,14,6,1,46
4nxfg3,15,0,0,12
4nxfg3,15,1,0,11
4nxfg3,15,2,0,11
4nxfg3,15,3,0,15
4nxfg3,15,4,0,15
4nxfg3,15,5,1,35
4nxfg3,15,6,1,34
4nxfg3,16,0,0,14
4nxfg3,16,1,0,11
4nxfg3,16,2,0,10
4nxfg3,16,3,0,7
4nxfg3,16,4,0,15
4nxfg3,16,5,1,11
4nxfg3,16,6,1,19
4nxfg3,17,0,0,11
4nxfg3,17,1,0,6
4nxfg3,17,2,0,6
4nxfg3,17,3,0,8
4nxfg3,17,4,0,12
4nxfg3,17,5,1,14
4nxfg3,17,6,1,11
4nxfg3,18,0,0,22
4nxfg3,18,1,0,12
4nxfg3,18,2,0,7
4nxfg3,18,3,0,18
4nxfg3,18,4,0,8
4nxfg3,18,5,1,14
4nxfg3,18,6,1,13
4nxfg3,19,0,0,29
4nxfg3,19,1,0,30
4nxfg3,19,2,0,29
4nxfg3,19,3,0,28
4nxfg3,19,4,0,25
4nxfg3,19,5,1,42
4nxfg3,19,6,1,30
4nxfg3,20,0,0,33
4nxfg3,20,1,0,46
4nxfg3,20,2,0,56
4nxfg3,20,3,0,50
4nxfg3,20,4,0,56
4nxfg3,20,5,1,40
4nxfg3,20,6,1,54
4nxfg3,21,0,0,37
4nxfg3,21,1,0,23
4nxfg3,21,2,0,28
4nxfg3,21,3,0,24
4nxfg3,21,4,0,38
4nxfg3,21,5,1,47
4nxfg3,21,6,1,28
4nxfg3,22,0,0,4
4nxfg3,22,1,0,3
4nxfg3,22,2,0,9
4nxfg3,22,3,0,4
4nxfg3,22,4,0,7
4nxfg3,22,5,1,8
4nxfg3,22,6,1,10
4nxfg3,23,3,0,1
4nxfg6,0,6,1,1
4nxfg6,1,5,1,1
4nxfg6,8,0,0,1
4nxfg6,9,1,0,1
4nxfg6,9,4,0,1
4nxfg6,9,5,1,1
4nxfg6,9,6,1,2
4nxfg6,10,1,0,1
4nxfg6,10,5,1,1
4nxfg6,10,6,1,1
4nxfg6,11,0,0,5
4nxfg6,11,1,0,2
4nxfg6,11,2,0,3
4nxfg6,11,3,0,4
4nxfg6,11,4,0,2
4nxfg6,11,5,1,3
4nxfg6,11,6,1,1
4nxfg6,12,0,0,12
4nxfg6,12,1,0,13
4nxfg6,12,2,0,8
4nxfg6,12,3,0,12
4nxfg6,12,4,0,11
4nxfg6,12,5,1,10
4nxfg6,12,6,1,10
4nxfg6,13,0,0,8
4nxfg6,13,1,0,16
4nxfg6,13,2,0,17
4nxfg6,13,3,0,21
4nxfg6,13,4,0,18
4nxfg6,13,5,1,32
4nxfg6,13,6,1,25
4nxfg6,14,0,0,10
4nxfg6,14,1,0,14
4nxfg6,14,2,0,16
4nxfg6,14,3,0,19
4nxfg6,14,4,0,21
4nxfg6,14,5,1,21
4nxfg6,14,6,1,16
4nxfg6,15,0,0,14
4nxfg6,15,1,0,6
4nxfg6,15,2,0,5
4nxfg6,15,3,0,11
4nxfg6,15,4,0,6
4nxfg6,15,5,1,7
4nxfg6,15,6,1,8
4nxfg6,16,0,0,4
4nxfg6,16,1,0,5
4nxfg6,16,2,0,11
4nxfg6,16,3,0,9
4nxfg6,16,4,0,7
4nxfg6,16,5,1,6
4nxfg6,16,6,1,12
4nxfg6,17,0,0,5
4nxfg6,17,1,0,3
4nxfg6,17,2,0,4
4nxfg6,17,3,0,11
4nxfg6,17,4,0,3
4nxfg6,17,5,1,10
4nxfg6,17,6,1,7
4nxfg6,18,0,0,9
4nxfg6,18,1,0,3
4nxfg6,18,2,0,11
4nxfg6,18,3,0,4
4nxfg6,18,4,0,8
4nxfg6,18,5,1,5
4nxfg6,18,6,1,4
4nxfg6,19,0,0,15
4nxfg6,19,1,0,6
4nxfg6,19,2,0,5
4nxfg6,19,3,0,12
4nxfg6,19,4,0,8
4nxfg6,19,5,1,16
4nxfg6,19,6,1,11
4nxfg6,20,0,0,25
4nxfg6,20,1,0,16
4nxfg6,20,2,0,24
4nxfg6,20,3,0,24
4nxfg6,20,4,0,18
4nxfg6,20,5,1,30
4nxfg6,20,6,1,22
4nxfg6,21,0,0,27
4nxfg6,21,1,0,33
4nxfg6,21,2,0,25
4nxfg6,21,3,0,20
4nxfg6,21,4,0,21
4nxfg6,21,5,1,38
4nxfg6,21,6,1,32
4nxfg6,22,0,0,17
4nxfg6,22,1,0,24
4nxfg6,22,2,0,12
4nxfg6,22,3,0,19
4nxfg6,22,4,0,28
4nxfg6,22,5,1,14
4nxfg6,22,6,1,20
4nxfg6,23,0,0,5
4nxfg6,23,1,0,14
4nxfg6,23,2,0,6
4nxfg6,23,3,0,13
4nxfg6,23,4,0,4
4nxfg6,23,5,1,5
4nxfg6,23,6,1,5
4nxfg7,12,2,0,1
4nxfg7,12,4,0,1
4nxfg7,12,5,1,1
4nxfg7,12,6,1,2
4nxfg7,13,3,0,2
4nxfg7,13,5,1,2
4nxfg7,14,3,0,3
4nxfg7,14,4,0,2
4nxfg7,14,6,1,2
4nxfg7,17,0,0,2
4nxfg7,17,3,0,1
4nxfg7,19,0,0,1
4nxfg7,20,1,0,1
4nxfg7,21,6,1,1
4nxfg8,0,0,0,1
4nxfg8,0,4,0,2
4nxfg8,0,5,1,2
4nxfg8,1,0,0,2
4nxfg8,1,5,1,1
4nxfg8,1,6,1,1
4nxfg8,8,0,0,2
4nxfg8,8,2,0,1
4nxfg8,8,3,0,1
4nxfg8,9,0,0,7
4nxfg8,9,1,0,1
4nxfg8,9,3,0,1
4nxfg8,9,4,0,1
4nxfg8,9,5,1,5
4nxfg8,9,6,1,1
4nxfg8,10,0,0,2
4nxfg8,10,1,0,1
4nxfg8,10,2,0,2
4nxfg8,10,3,0,1
4nxfg8,10,4,0,2
4nxfg8,10,5,1,2
4nxfg8,10,6,1,8
4nxfg8,11,0,0,4
4nxfg8,11,1,0,2
4nxfg8,11,2,0,6
4nxfg8,11,3,0,1
4nxfg8,11,4,0,3
4nxfg8,11,5,1,8
4nxfg8,11,6,1,10
4nxfg8,12,0,0,8
4nxfg8,12,1,0,7
4nxfg8,12,2,0,4
4nxfg8,12,3,0,12
4nxfg8,12,4,0,6
4nxfg8,12,5,1,18
4nxfg8,12,6,1,21
4nxfg8,13,0,0,9
4nxfg8,13,1,0,5
4nxfg8,13,2,0,11
4nxfg8,13,3,0,6
4nxfg8,13,4,0,5
4nxfg8,13,5,1,11
4nxfg8,13,6,1,16
4nxfg8,14,0,0,3
4nxfg8,14,1,0,9
4nxfg8,14,2,0,2
4nxfg8,14,3,0,3
4nxfg8,14,4,0,9
4nxfg8,14,5,1,12
4nxfg8,14,6,1,16
4nxfg8,15,0,0,2
4nxfg8,15,2,0,6
4nxfg8,15,3,0,6
4nxfg8,15,4,0,6
4nxfg8,15,5,1,5
4nxfg8,15,6,1,12
4nxfg8,16,0,0,7
4nxfg8,16,1,0,6
4nxfg8,16,2,0,6
4nxfg8,16,3,0,7
4nxfg8,16,4,0,4
4nxfg8,16,5,1,14
4nxfg8,16,6,1,3
4nxfg8,17,0,0,5
4nxfg8,17,1,0,1
4nxfg8,17,2,0,1
4nxfg8,17,3,0,3
4nxfg8,17,4,0,5
4nxfg8,17,5,1,9
4nxfg8,17,6,1,8
4nxfg8,18,0,0,1
4nxfg8,18,1,0,12
4nxfg8,18,2,0,5
4nxfg8,18,3,0,3
4nxfg8,18,4,0,5
4nxfg8,18,5,1,10
4nxfg8,18,6,1,9
4nxfg8,19,0,0,13
4nxfg8,19,1,0,10
4nxfg8,19,2,0,22
4nxfg8,19,3,0,9
4nxfg8,19,4,0,16
4nxfg8,19,5,1,12
4nxfg8,19,6,1,28
4nxfg8,20,0,0,24
4nxfg8,20,1,0,21
4nxfg8,20,2,0,19
4nxfg8,20,3,0,25
4nxfg8,20,4,0,24
4nxfg8,20,5,1,26
4nxfg8,20,6,1,32
4nxfg8,21,0,0,13
4nxfg8,21,1,0,16
4nxfg8,21,2,0,22
4nxfg8,21,3,0,19
4nxfg8,21,4,0,20
4nxfg8,21,5,1,23
4nxfg8,21,6,1,16
4nxfg8,22,0,0,13
4nxfg8,22,1,0,20
4nxfg8,22,2,0,16
4nxfg8,22,3,0,18
4nxfg8,22,4,0,22
4nxfg8,22,5,1,12
4nxfg8,22,6,1,13
4nxfg8,23,0,0,4
4nxfg8,23,1,0,8
4nxfg8,23,2,0,2
4nxfg8,23,3,0,6
4nxfg8,23,4,0,5
4nxfg8,23,5,1,12
4nxfg8,23,6,1,6
4nxfg9,0,1,0,2
4nxfg9,0,2,0,2
4nxfg9,0,3,0,1
4nxfg9,0,5,1,4
4nxfg9,0,6,1,1
4nxfg9,1,3,0,1
4nxfg9,8,3,0,1
4nxfg9,8,4,0,5
4nxfg9,8,5,1,1
4nxfg9,8,6,1,2
4nxfg9,9,4,0,2
4nxfg9,9,5,1,5
4nxfg9,9,6,1,3
4nxfg9,10,0,0,1
4nxfg9,10,2,0,1
4nxfg9,10,5,1,6
4nxfg9,10,6,1,9
4nxfg9,11,0,0,1
4nxfg9,11,2,0,6
4nxfg9,11,4,0,1
4nxfg9,11,5,1,6
4nxfg9,11,6,1,8
4nxfg9,12,0,0,5
4nxfg9,12,1,0,4
4nxfg9,12,2,0,8
4nxfg9,12,3,0,6
4nxfg9,12,4,0,7
4nxfg9,12,5,1,13
4nxfg9,12,6,1,14
4nxfg9,13,0,0,6
4nxfg9,13,1,0,7
4nxfg9,13,2,0,8
4nxfg9,13,3,0,7
4nxfg9,13,4,0,8
4nxfg9,13,5,1,13
4nxfg9,13,6,1,24
4nxfg9,14,0,0,5
4nxfg9,14,1,0,2
4nxfg9,14,2,0,8
4nxfg9,14,3,0,2
4nxfg9,14,4,0,6
4nxfg9,14,5,1,16
4nxfg9,14,6,1,14
4nxfg9,15,0,0,3
4nxfg9,15,1,0,6
4nxfg9,15,2,0,3
4nxfg9,15,3,0,2
4nxfg9,15,4,0,1
4nxfg9,15,5,1,8
4nxfg9,15,6,1,16
4nxfg9,16,0,0,4
4nxfg9,16,1,0,1
4nxfg9,16,2,0,4
4nxfg9,16,5,1,6
4nxfg9,16,6,1,5
4nxfg9,17,0,0,2
4nxfg9,17,2,0,1
4nxfg9,17,3,0,4
4nxfg9,17,4,0,5
4nxfg9,17,5,1,4
4nxfg9,17,6,1,2
4nxfg9,18,0,0,3
4nxfg9,18,1,0,4
4nxfg9,18,2,0,4
4nxfg9,18,3,0,3
4nxfg9,18,4,0,2
4nxfg9,18,5,1,7
4nxfg9,18,6,1,12
4nxfg9,19,0,0,6
4nxfg9,19,1,0,11
4nxfg9,19,2,0,8
4nxfg9,19,3,0,6
4nxfg9,19,4,0,4
4nxfg9,19,5,1,8
4nxfg9,19,6,1,17
4nxfg9,20,0,0,13
4nxfg9,20,1,0,14
4nxfg9,20,2,0,13
4nxfg9,20,3,0,23
4nxfg9,20,4,0,18
4nxfg9,20,5,1,19
4nxfg9,20,6,1,23
4nxfg9,21,0,0,25
4nxfg9,21,1,0,30
4nxfg9,21,2,0,23
4nxfg9,21,3,0,20
4nxfg9,21,4,0,18
4nxfg9,21,5,1,20
4nxfg9,21,6,1,17
4nxfg9,22,0,0,10
4nxfg9,22,1,0,12
4nxfg9,22,2,0,27
4nxfg9,22,3,0,19
4nxfg9,22,4,0,19
4nxfg9,22,5,1,30
4nxfg9,22,6,1,10
4nxfg9,23,0,0,4
4nxfg9,23,1,0,7
4nxfg9,23,2,0,3
4nxfg9,23,3,0,3
4nxfg9,23,4,0,11
4nxfg9,23,5,1,5
4nxfg9,23,6,1,2
4nxfgb,0,0,0,7
4nxfgb,0,1,0,17
4nxfgb,0,2,0,22
4nxfgb,0,3,0,21
4nxfgb,0,4,0,15
4nxfgb,0,5,1,24
4nxfgb,0,6,1,35
4nxfgb,1,0,0,3
4nxfgb,1,1,0,4
4nxfgb,1,2,0,5
4nxfgb,1,3,0,2
4nxfgb,1,4,0,11
4nxfgb,1,5,1,7
4nxfgb,1,6,1,13
4nxfgb,8,0,0,19
4nxfgb,8,1,0,19
4nxfgb,8,2,0,20
4nxfgb,8,3,0,23
4nxfgb,8,4,0,22
4nxfgb,8,5,1,33
4nxfgb,8,6,1,40
4nxfgb,9,0,0,27
4nxfgb,9,1,0,54
4nxfgb,9,2,0,44
4nxfgb,9,3,0,49
4nxfgb,9,4,0,44
4nxfgb,9,5,1,92
4nxfgb,9,6,1,93
4nxfgb,10,0,0,35
4nxfgb,10,1,0,39
4nxfgb,10,2,0,27
4nxfgb,10,3,0,35
4nxfgb,10,4,0,47
4nxfgb,10,5,1,93
4nxfgb,10,6,1,88
4nxfgb,11,0,0,48
4nxfgb,11,1,0,79
4nxfgb,11,2,0,59
4nxfgb,11,3,0,61
4nxfgb,11,4,0,53
4nxfgb,11,5,1,85
4nxfgb,11,6,1,120
4nxfgb,12,0,0,135
4nxfgb,12,1,0,170
4nxfgb,12,2,0,107
4nxfgb,12,3,0,109
4nxfgb,12,4,0,148
4nxfgb,12,5,1,195
4nxfgb,12,6,1,231
4nxfgb,13,0,0,159
4nxfgb,13,1,0,160
4nxfgb,13,2,0,138
4nxfgb,13,3,0,142
4nxfgb,13,4,0,143
4nxfgb,13,5,1,257
4nxfgb,13,6,1,248
4nxfgb,14,0,0,123
4nxfgb,14,1,0,122
4nxfgb,14,2,0,115
4nxfgb,14,3,0,111
4nxfgb,14,4,0,121
4nxfgb,14,5,1,171
4nxfgb,14,6,1,189
4nxfgb,15,0,0,82
4nxfgb,15,1,0,59
4nxfgb,15,2,0,83
4nxfgb,15,3,0,102
4nxfgb,15,4,0,74
4nxfgb,15,5,1,155
4nxfgb,15,6,1,144
4nxfgb,16,0,0,75
4nxfgb,16,1,0,77
4nxfgb,16,2,0,85
4nxfgb,16,3,0,64
4nxfgb,16,4,0,82
4nxfgb,16,5,1,137
4nxfgb,16,6,1,137
4nxfgb,17,0,0,75
4nxfgb,17,1,0,77
4nxfgb,17,2,0,91
4nxfgb,17,3,0,78
4nxfgb,17,4,0,63
4nxfgb,17,5,1,133
4nxfgb,17,6,1,139
4nxfgb,18,0,0,62
4nxfgb,18,1,0,112
4nxfgb,18,2,0,73
4nxfgb,18,3,0,85
4nxfgb,18,4,0,96
4nxfgb,18,5,1,152
4nxfgb,18,6,1,139
4nxfgb,19,0,0,139
4nxfgb,19,1,0,134
4nxfgb,19,2,0,161
4nxfgb,19,3,0,152
4nxfgb,19,4,0,158
4nxfgb,19,5,1,229
4nxfgb,19,6,1,246
4nxfgb,20,0,0,242
4nxfgb,20,1,0,235
4nxfgb,20,2,0,238
4nxfgb,20,3,0,259
4nxfgb,20,4,0,284
4nxfgb,20,5,1,334
4nxfgb,20,6,1,361
4nxfgb,21,0,0,270
4nxfgb,21,1,0,273
4nxfgb,21,2,0,238
4nxfgb,21,3,0,253
4nxfgb,21,4,0,277
4nxfgb,21,5,1,297
4nxfgb,21,6,1,328
4nxfgb,22,0,0,181
4nxfgb,22,1,0,218
4nxfgb,22,2,0,185
4nxfgb,22,3,0,231
4nxfgb,22,4,0,266
4nxfgb,22,5,1,227
4nxfgb,22,6,1,218
4nxfgb,23,0,0,71
4nxfgb,23,1,0,99
4nxfgb,23,2,0,75
4nxfgb,23,3,0,106
4nxfgb,23,4,0,117
4nxfgb,23,5,1,85
4nxfgb,23,6,1,76
4nxfgc,0,0,0,10
4nxfgc,0,1,0,15
4nxfgc,0,2,0,9
4nxfgc,0,3,0,19
4nxfgc,0,4,0,15
4nxfgc,0,5,1,40
4nxfgc,0,6,1,50
4nxfgc,1,0,0,3
4nxfgc,1,1,0,3
4nxfgc,1,2,0,2
4nxfgc,1,3,0,4
4nxfgc,1,4,0,6
4nxfgc,1,5,1,7
4nxfgc,1,6,1,11
4nxfgc,8,0,0,21
4nxfgc,8,1,0,38
4nxfgc,8,2,0,27
4nxfgc,8,3,0,35
4nxfgc,8,4,0,32
4nxfgc,8,5,1,45
4nxfgc,8,6,1,51
4nxfgc,9,0,0,39
4nxfgc,9,1,0,47
4nxfgc,9,2,0,43
4nxfgc,9,3,0,29
4nxfgc,9,4,0,39
4nxfgc,9,5,1,91
4nxfgc,9,6,1,107
4nxfgc,10,0,0,52
4nxfgc,10,1,0,62
4nxfgc,10,2,0,56
4nxfgc,10,3,0,61
4nxfgc,10,4,0,44
4nxfgc,10,5,1,85
4nxfgc,10,6,1,105
4nxfgc,11,0,0,78
4nxfgc,11,1,0,79
4nxfgc,11,2,0,103
4nxfgc,11,3,0,81
4nxfgc,11,4,0,65
4nxfgc,11,5,1,121
4nxfgc,11,6,1,122
4nxfgc,12,0,0,203
4nxfgc,12,1,0,219
4nxfgc,12,2,0,197
4nxfgc,12,3,0,197
4nxfgc,12,4,0,206
4nxfgc,12,5,1,263
4nxfgc,12,6,1,297
4nxfgc,13,0,0,204
4nxfgc,13,1,0,245
4nxfgc,13,2,0,226
4nxfgc,13,3,0,218
4nxfgc,13,4,0,222
4nxfgc,13,5,1,312
4nxfgc,13,6,1,376
4nxfgc,14,0,0,171
4nxfgc,14,1,0,148
4nxfgc,14,2,0,148
4nxfgc,14,3,0,169
4nxfgc,14,4,0,169
4nxfgc,14,5,1,248
4nxfgc,14,6,1,258
4nxfgc,15,0,0,103
4nxfgc,15,1,0,110
4nxfgc,15,2,0,112
4nxfgc,15,3,0,122
4nxfgc,15,4,0,123
4nxfgc,15,5,1,193
4nxfgc,15,6,1,203
4nxfgc,16,0,0,118
4nxfgc,16,1,0,134
4nxfgc,16,2,0,114
4nxfgc,16,3,0,86
4nxfgc,16,4,0,120
4nxfgc,16,5,1,151
4nxfgc,16,6,1,150
4nxfgc,17,0,0,97
4nxfgc,17,1,0,149
4nxfgc,17,2,0,114
4nxfgc,17,3,0,126
4nxfgc,17,4,0,128
4nxfgc,17,5,1,159
4nxfgc,17,6,1,173
4nxfgc,18,0,0,106
4nxfgc,18,1,0,163
4nxfgc,18,2,0,129
4nxfgc,18,3,0,130
4nxfgc,18,4,0,131
4nxfgc,18,5,1,175
4nxfgc,18,6,1,185
4nxfgc,19,0,0,243
4nxfgc,19,1,0,247
4nxfgc,19,2,0,283
4nxfgc,19,3,0,255
4nxfgc,19,4,0,302
4nxfgc,19,5,1,306
4nxfgc,19,6,1,389
4nxfgc,20,0,0,432
4nxfgc,20,1,0,449
4nxfgc,20,2,0,462
4nxfgc,20,3,0,500
4nxfgc,20,4,0,475
4nxfgc,20,5,1,502
4nxfgc,20,6,1,502
4nxfgc,21,0,0,366
4nxfgc,21,1,0,355
4nxfgc,21,2,0,445
